YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201703,112727,675711,1,1.76,"ENE","LEWES DE",38.78,-75.12,3846800,757200
201703,112727,675712,1,1.93,"SSE","DEWEY BEACH",38.6749,-75.0545,3840494,753270
201703,112727,675713,1,1.09,"SSE","OCEAN CITY",39.2653,-74.5725,3915918,7434350
201703,112727,675714,1,25.82,"NNE","OCEAN CITY",39.6,-74.33,3936000,7419800
201703,112727,675811,1,2.6,"SE","SANDY HOOK BAY",40.44,-73.99,4026400,7359400
201703,112727,675812,1,1.04,"SE","TUCKERTON",39.5877,-74.3187,3935262,7419122
201703,112727,675813,1,2.95,"S","PT. PLEASANT",40.0374,-74.0503,402244,743018
201703,112728,675512,1,.87,"SE","DOVER",39.16,-75.52,399600,7531200
201703,112728,675513,1,.87,"SW","FELTON",39.01,-75.58,39600,7534800
201703,112728,675514,1,.54,"E","HARRINGTON",38.92,-75.57,3855200,7534200
201703,112728,675515,1,1.28,"ENE","CHESTNUT KNOLL",38.91,-75.43,3854600,7525800
201703,112728,675516,1,0,"N","(DOV)DOVER AFB",39.13,-75.47,397800,7528200
201703,112729,674213,1,2.63,"SW","BRYANTOWN",38.9,-76.2,3854000,7612000
201703,112729,675517,1,.69,"N","CHURCH HILL",39.14,-75.98,398400,7558800
201703,112729,675518,1,.69,"S","NEWCOMB",38.74,-76.18,3844400,7610800
201703,112729,675519,1,.54,"W","EASTON",38.77,-76.08,3846200,764800
201703,112729,675520,1,.87,"SE","BARCLAY",39.14,-75.86,398400,7551600
201703,112729,675521,1,1.75,"SW","RIDGELEY PELICAN ARP",38.95,-75.89,3857000,7553400
201703,112729,675522,1,.88,"NW","GREENSBORO",38.98,-75.81,3858800,7548600
201703,112729,675523,1,0,"N","DENTON",38.88,-75.82,3852800,7549200
201703,112729,675524,1,.88,"NW","PRESTON",38.71,-75.91,3842600,7554600
201703,112730,675525,1,.54,"E","CAPE MAY COURT HOUSE",39.08,-74.82,394800,7449200
201703,112730,675526,1,1.28,"ESE","GOSHEN",39.14,-74.85,398400,7451000
201703,112730,675527,1,0,"N","OCEAN CITY MUNI ARPT",39.27,-74.6,3916200,7436000
201703,112765,673548,1,1.21,"SSE","LOOKOUT",39.1634,-85.2127,399804,8512762
201703,112765,673548,2,.9,"WNW","OLD MILAN",39.1562,-85.1447,399372,858682
201703,112669,678975,1,1.38,"N","HENRYVILLE",34.44,-86.27,3426400,8616200
201703,112669,678976,1,.57,"E","BEATY XRDS",34.7,-85.67,3442000,8540200
201703,112669,678984,1,2.26,"ENE","DAN",34.933,-86.7135,3455980,8642810
201703,112669,678985,1,1.04,"SE","FISK",34.9614,-86.565,3457684,8633900
201703,112669,678986,1,1.91,"NE","OLEANDER",34.442,-86.5098,3426520,8630588
201703,112669,678987,1,2.38,"ENE","SWEARENGIN",34.58,-86.16,3434800,869600
201703,112669,678988,1,.64,"SSW","HENRYVILLE",34.4121,-86.2757,3424726,8616542
201703,112669,678989,1,1.59,"WNW","HENRYVILLE",34.4255,-86.2971,3425530,8617826
201703,112669,678990,1,2.38,"WNW","FYFFE",34.46,-85.96,3427600,8557600
201703,112669,678991,1,1.38,"N","HIGH PT",34.6,-85.6,3436000,8536000
201703,112680,673132,1,.87,"ENE","RACELAND",38.5355,-82.7055,3832130,8242330
201703,112680,673141,1,0,"N","FLATWOODS",38.52,-82.72,3831200,8243200
201703,112680,673145,1,8.54,"WSW","RUSH",38.2803,-82.9241,3816818,8255446
201703,112680,673148,1,.88,"NE","ORR",38.14,-82.87,388400,8252200
201703,112680,673150,1,16.09,"N","ADELINE",38.4827,-82.6588,3828962,8239528
201703,112680,673150,2,15.9,"N","ADELINE",38.48,-82.64,3828800,8238400
201703,112680,673162,1,1.76,"E","HOLT",38.0757,-82.5681,384542,8234086
201703,112680,673714,1,2.44,"NNW","BRUSHART",38.5528,-83.0968,3833168,835808
201703,112680,673714,2,1.64,"WNW","YORK",38.5772,-83.079,3834632,834740
201703,112680,673714,3,.53,"ENE","YORK",38.5721,-83.0405,3834326,832430
201703,112680,673714,4,1.72,"SW","BENNETT",38.5361,-83.0463,3832166,832778
201703,112680,673714,5,1.78,"W","BRUSHART",38.5205,-83.113,3831230,836780
201703,112680,673714,6,2.18,"NW","BRUSHART",38.5412,-83.1099,3832472,836594
201703,112681,673126,1,.62,"NW","FLOODWOOD",39.4251,-82.1895,3925506,8211370
201703,112767,675164,1,1.05,"W","CRIDERSVILLE",40.65,-84.15,4039000,849000
201703,113646,690473,1,.69,"N","NEW MARKET",39.96,-86.92,3957600,8655200
201703,113646,690490,1,.69,"N","CRAWFORDSVILLE",40.04,-86.9,402400,8654000
201703,113646,690496,1,.3,"ENE","CRAWFORDSVILLE",40.0314,-86.8947,401884,8653682
201703,113646,690497,1,.53,"W","THORNTOWN",40.13,-86.61,407800,8636600
201703,113646,690498,1,1.74,"SW","BOWERS",40.13,-86.74,407800,8644400
201703,113646,690500,1,2.64,"W","THORNTOWN",40.13,-86.65,407800,8639000
201703,113646,690501,1,3.7,"W","THORNTOWN",40.13,-86.67,407800,8640200
201703,113646,690508,1,.69,"N","DARLINGTON",40.11,-86.78,406600,8646800
201703,113646,690510,1,.53,"E","FRANKFORT",40.28,-86.51,4016800,8630600
201703,113646,690543,1,1.59,"W","SIX PTS",39.73,-86.36,3943800,8621600
201703,113646,690551,1,.87,"SW","BOYLESTON",40.27,-86.39,4016200,8623400
201703,113646,690554,1,1.74,"NE","MILLERSVILLE",39.87,-86.06,3952200,863600
201703,113646,690555,1,.49,"NE","CASTLETON",39.9051,-86.0434,3954306,862604
201703,113646,690556,1,1.73,"ENE","INDIANAPOLIS METRO A",39.94,-86.02,3956400,861200
201703,113646,690558,1,2.81,"S","CLARKSVILLE",39.99,-85.91,3959400,8554600
201703,113646,690559,1,.53,"E","LAPEL",40.07,-85.84,404200,8550400
201703,113646,690561,1,1.48,"SSW","EDGEWOOD",40.08,-85.74,404800,8544400
201703,113646,690562,1,2.1,"SW","FLORIDA",40.15,-85.75,409000,8545000
201703,113646,690563,1,0,"N","DECKER",38.52,-87.52,3831200,8731200
201703,113646,690564,1,1.73,"ESE","FLORIDA",40.16,-85.69,409600,8541400
201703,113646,690566,1,.69,"N","KELLER",39.38,-87.33,3922800,8719800
201703,113646,690569,1,1.06,"W","PROSPERITY",40.18,-85.69,4010800,8541400
201703,113646,690571,1,.28,"S","ALLENDALE",39.376,-87.3998,3922560,8723988
201703,113646,690587,1,.53,"W","EDGEWOOD",40.1,-85.74,406000,8544400
201703,113646,690588,1,.87,"NW","WOODLAWN HGTS",40.14,-85.69,408400,8541400
201703,113646,690590,1,1.26,"WNW","EATON",40.34,-85.37,4020400,8522200
201703,113646,690591,1,0,"N","CLOVERDALE",39.52,-86.8,3931200,8648000
201703,113646,690592,1,.69,"N","LAFAYETTE",40.43,-86.87,4025800,8652200
201703,113646,690594,1,4.15,"S","CLARKSVILLE",39.97,-85.92,3958200,8555200
201703,113646,690596,1,1.48,"SSW","EDGEWOOD",40.08,-85.74,404800,8544400
201703,113646,690606,1,1.92,"NNW","ALLISONVILLE",39.9269,-86.0887,3955614,865322
201703,113646,690613,1,0,"N","WOODBURY",39.92,-85.9,3955200,8554000
201703,113646,690620,1,.88,"WNW","EDGEWOOD",40.1058,-85.7448,406348,8544688
201703,113661,680325,1,2.73,"E","HICKS",32.923,-97.373,3255380,9722380
201703,113661,680325,2,3.24,"NNW","KELLER",32.971,-97.277,3258260,9716620
201703,113661,680326,1,.76,"N","FT WORTH BLUE MND AR",32.861,-97.331,3251660,9719860
201703,113661,680326,2,1.42,"NE","KELLER GOODE ARPT",32.943,-97.161,3256580,979660
201703,113661,680327,1,2.98,"SW","LEWISVILLE",33.035,-97.03,332100,971800
201703,113661,680327,2,1.36,"SSW","LEWISVILLE",33.053,-97.012,333180,97720
201703,113661,685480,1,1.16,"E","FRISCO",33.15,-96.81,339000,9648600
201703,113661,685481,1,0,"N","MCKINNEY",33.2,-96.62,3312000,9637200
201703,113661,685482,1,1.54,"ESE","MURPHY",33.0111,-96.5957,33666,9635742
201703,113661,685483,1,0,"N","ALLEN",33.1,-96.68,336000,9640800
201703,113661,685484,1,1.27,"E","LOLAVILLE",33.1021,-96.7981,336126,9647886
201703,113661,685485,1,4.72,"NW","ALLEN",33.1519,-96.7331,339114,9643986
201703,113661,685487,1,1.16,"E","FRISCO",33.15,-96.81,339000,9648600
201703,113661,685499,1,0,"N","MERIDIAN",31.92,-97.65,3155200,9739000
201703,113661,685501,1,4.98,"NNW","WOMACK",31.9,-97.52,3154000,9731200
201703,113661,685507,1,1.76,"E","LAKESIDE VLG",32.02,-97.47,321200,9728200
201703,113661,685512,1,3.88,"E","LOLAVILLE",33.1032,-96.7531,336192,9645186
201703,113661,685513,1,1.35,"ESE","LOLAVILLE",33.09,-96.8,335400,9648000
201703,113661,685514,1,1.63,"SW","RENNER",32.9841,-96.7508,3259046,9645048
201703,113661,685515,1,1.35,"ESE","FLORENCE HILL",32.66,-96.98,3239600,9658800
201703,113661,685516,1,.88,"SSE","PLEASANT VLY",32.938,-96.5649,3256280,9633894
201703,113661,685522,1,2.03,"SE","RICHARDSON",32.9279,-96.6971,3255674,9641826
201703,113661,685526,1,0,"N","GARLAND",32.92,-96.63,3255200,9637800
201703,113661,685527,1,0,"N","GARLAND",32.92,-96.63,3255200,9637800
201703,113661,685529,1,0,"N","ROWLETT",32.9,-96.57,3254000,9634200
201703,113661,685531,1,0,"N","ROWLETT",32.9,-96.57,3254000,9634200
201703,113661,685717,1,2.87,"W","BENBROOK",32.6742,-97.4989,3240452,9729934
201703,113661,685718,1,2.38,"SSW","HICKS",32.89,-97.44,3253400,9726400
201703,113661,685721,1,2.39,"SW","FT WORTH LUCK ARPT",32.5783,-97.3619,3234698,9721714
201703,113661,685722,1,0,"N","RENDON",32.58,-97.23,3234800,9713800
201703,113661,685723,1,0,"N","MANSFIELD",32.57,-97.13,3234200,977800
201703,113661,685724,1,1.35,"ESE","ARLINGTON MUNI ARPT",32.66,-97.08,3239600,974800
201703,113661,685725,1,1.47,"NW","WEBB",32.6451,-97.0879,3238706,975274
201703,113661,685726,1,0,"N","ARLINGTON MUNI ARPT",32.67,-97.1,3240200,976000
201703,113661,685727,1,1.47,"SSE","SUBLETT",32.6322,-97.1161,3237932,976966
201703,113661,685734,1,2.05,"NNE","BENBROOK",32.7077,-97.4376,3242462,9726256
201703,113661,685737,1,1.95,"WSW","WATAUGA",32.8351,-97.2985,3250106,9717910
201703,113661,685738,1,4,"SSW","RICHLAND HILLS",32.7665,-97.2564,3245990,9715384
201703,113661,685739,1,0,"N","MANSFIELD",32.57,-97.13,3234200,977800
201703,113661,685744,1,1.15,"N","LITTLE ELM",33.1666,-96.9698,339996,9658188
201703,113661,685745,1,1.72,"WNW","ACTON",32.4554,-97.7288,3227324,9743728
201703,113661,685749,1,3.45,"SW","BRIAR",32.9604,-97.6863,3257624,9741178
201703,113661,685751,1,0,"N","JOSHUA",32.47,-97.38,3228200,9722800
201703,113661,685754,1,2.22,"NE","SPRINGTOWN ARPT",33.02,-97.7,331200,9742000
201703,113661,685762,1,1.35,"ESE","STONY",33.22,-97.35,3313200,9721000
201703,113661,685764,1,0,"N","DENTON",33.22,-97.15,3313200,979000
201703,113661,685765,1,0,"N","DENTON MUNI ARPT",33.2,-97.2,3312000,9712000
201703,113661,685767,1,2.78,"SE","GODLEY",32.4271,-97.4909,3225626,9729454
201703,113661,685770,1,0,"N","ENNIS",32.33,-96.63,3219800,9637800
201703,113661,685771,1,.9,"NW","REAGOR SPGS",32.34,-96.78,3220400,9646800
201703,113661,685783,1,0,"N","CAMERON",30.85,-96.97,3051000,9658200
201703,113661,685784,1,0,"N","COMBINE",32.58,-96.5,3234800,9630000
201703,113661,685785,1,1.5,"NNW","SHERMAN MUNI ARPT",33.65,-96.59,3339000,9635400
201703,113661,685786,1,2.15,"W","ELMONT",33.4242,-96.667,3325452,9640020
201703,113661,685787,1,0,"N","HAMILTON MUNI ARPT",31.67,-98.15,3140200,989000
201703,113661,685789,1,0,"N","GRANBURY",32.45,-97.8,3227000,9748000
201703,113661,685790,1,.9,"NE","CLEBURNE MUNI ARPT",32.38,-97.44,3222800,9726400
201703,113661,685792,1,0,"N","CAMERON",30.85,-96.97,3051000,9658200
201703,113661,685931,1,2.69,"SW","ELLSWORTH",33.6704,-96.6103,3340224,9636618
201703,113661,685932,1,1.72,"NW","SHERMAN MUNI ARPT",33.6456,-96.6033,3338736,9636198
201703,113661,685934,1,2,"NNE","ROCKWALL",32.9567,-96.4368,3257402,9626208
201703,113661,685935,1,2.99,"SSW","SOUTH GALE",33.69,-96.5,3341400,9630000
201703,113661,685936,1,.58,"W","HILTON",33.57,-96.64,3334200,9638400
201703,113661,685942,1,3,"NW","WHITEWRIGHT",33.5007,-96.4168,3330042,9625008
201703,113661,685946,1,1.05,"SSW","COMBINE",32.5669,-96.5091,3234014,9630546
201703,113661,685953,1,4.54,"SE","PICKTON",32.9927,-95.3155,3259562,9518930
201703,113661,685957,1,0,"N","FRANKLIN",31.03,-96.48,311800,9628800
201703,113661,685959,1,1.81,"NE","MIDLOTHIAN",32.5,-96.96,3230000,9657600
201703,113661,685961,1,1.8,"SE","HEBRON",33.01,-96.86,33600,9651600
201703,113661,685973,1,.69,"ENE","POLTECHNIEC",32.7531,-97.2587,3245186,9715522
201703,113661,685976,1,3,"S","AUBREY",33.2566,-96.98,3315396,9658800
201703,113661,690158,1,0,"N","KELLER",32.93,-97.25,3255800,9715000
201703,113661,690159,1,2.81,"NW","KELLER",32.9551,-97.2881,3257306,9717286
201703,113661,690160,1,1.13,"S","KELLER",32.9138,-97.2516,3254828,9715096
201703,113661,690184,1,1.75,"SE","GAINESVILLE",33.6144,-97.1262,3336864,977572
201703,113668,680365,1,0,"N","QUANTICO (KNYG)",38.51,-77.3,3830600,7718000
201703,113668,680367,1,0,"N","NATIONALS PARK (WSHNP)",38.87,-77.01,3852200,77600
201703,113668,680372,1,0,"N","BABAR POINT (BAB)",38.31,-77.03,3818600,771800
201703,113668,680373,1,0,"N","BALTIMORE KEY BRIDGE (FSKM2)",39.22,-76.53,3913200,7631800
201703,113668,680375,1,0,"N","HERRING BAY (HRB)",38.73,-76.54,3843800,7632400
201703,113668,680378,1,1.2,"N","ROD N REEL CHESAPEAKE BEACH (CHSRL)",38.7073,-76.5311,3842438,7631866
201703,113668,680379,1,0,"N","THOMAS POINT (TPLM2)",38.9,-76.44,3854000,7626400
201703,113668,680380,1,4.49,"SE","US-50 (MD040)",38.9177,-76.2003,3855062,7612018
201703,113668,680382,1,0,"N","COBB POINT (COB)",38.24,-76.83,3814400,7649800
201703,113669,680383,1,0,"N","(DCA)REAGAN NATIONAL AIRPORT",38.86,-77.03,3851600,771800
201703,113669,680384,1,0,"N","WASHINGTON DC (WASD2)",38.87,-77.02,3852200,771200
201703,113669,680387,1,3.29,"ESE","LEESYLVANIA STATE PARK (LSLVN)",38.644,-77.199,3838640,7711940
201703,114021,685638,1,0,"N","FROSTBURG",39.65,-78.93,3939000,7855800
201703,114021,685642,1,.73,"NNE","LUKE",39.4889,-79.0425,3929334,792550
201703,114021,685645,1,1.31,"ENE","BENFIELD",39.0845,-76.5962,395070,7635772
201703,114021,685648,1,.29,"W","SYKESVILLE",39.37,-76.9754,3922200,7658524
201703,114021,685651,1,.19,"SSE","MC DONOGH",39.3974,-76.7491,3923844,7644946
201703,114021,685653,1,1.74,"WSW","STONELEIGH",39.3607,-76.6503,3921642,7639018
201703,114021,685656,1,1.55,"ENE","LINHIGH",39.3813,-76.4749,3922878,7628494
201703,114021,685658,1,.46,"NW","ST LEONARD",38.4742,-76.5067,3828452,7630402
201703,114021,685659,1,.46,"SE","HUNTINGTOWN",38.6158,-76.6133,3836948,7636798
201703,114021,685661,1,1.26,"SSW","PARKVILLE",39.364,-76.5612,3921840,7633672
201703,114021,685663,1,.65,"NNW","NORTH BEACH",38.7087,-76.5347,3842522,7632082
201703,114021,685664,1,.72,"SSW","LUSBY",38.4106,-76.4556,3824636,7627336
201703,114021,685665,1,.29,"NNW","PARKVILLE",39.384,-76.5518,3923040,7633108
201703,114021,685666,1,1.06,"WNW","CHADWICK MANOR",39.3067,-76.7478,3918402,7644868
201703,114021,685668,1,.73,"NW","CHADWICK MANOR",39.3076,-76.7394,3918456,7644364
201703,114021,685042,1,.43,"N","LISBON",39.3361,-77.0714,3920166,774284
201703,114021,685670,1,.7,"W","NEELSVILLE",39.2006,-77.2631,3912036,7715786
201703,114021,685671,1,.62,"SE","NEELSVILLE",39.1942,-77.2411,3911652,7714466
201703,114021,685672,1,.95,"WNW","GAITHERSBURG",39.136,-77.216,398160,7712960
201703,114021,685673,1,.81,"NNW","KEMP MILL",39.0398,-77.0282,392388,771692
201703,114021,685674,1,.83,"NE","GEORGETOWN JCT",39.0096,-77.0407,39576,772442
201703,114021,685675,1,.29,"SE","PARKSIDE",39.0271,-77.0762,391626,774572
201703,114021,685676,1,.77,"ESE","CAPITOL VIEW PARK",39.016,-77.0367,39960,772202
201703,114021,685043,1,.33,"SSW","KENSINGTON ESTATES",39.0259,-77.0732,391554,774392
201703,114021,685044,1,0,"N","GEORGETOWN JCT",39,-77.05,3900,773000
201703,114021,685046,1,1.07,"NNE","GAITHERSBURG",39.1449,-77.1947,398694,7711682
201703,114021,685678,1,.49,"NW","LISBON",39.3353,-77.0762,3920118,774572
201703,114021,685679,1,1.46,"NNE","BUDDS CREEK",38.4191,-76.8186,3825146,7649116
201703,114021,685680,1,.67,"NNE","HURRY",38.3393,-76.7764,3820358,7646584
201703,114021,685681,1,0,"N","MECHANICSVILLE",38.43,-76.73,3825800,7643800
201703,114021,687753,1,.31,"WSW","DAMASCUS",39.2777,-77.205,3916662,7712300
201703,114021,687754,1,.85,"SSE","LAYTONSVILLE",39.2096,-77.1416,3912576,778496
201703,114021,687755,1,1.2,"E","CLARKSVILLE",39.203,-76.858,3912180,7651480
201703,114021,687756,1,2.07,"ESE","NANJEMOY ARPT",38.4547,-77.2172,3827282,7713032
201703,114021,687757,1,2.08,"E","OELLA",39.2645,-76.7417,3915870,7644502
201703,114021,687758,1,1.23,"NNE","RIVERSIDE",38.3967,-77.1424,3823802,778544
201703,114021,687759,1,1.06,"SSW","MARBURY",38.5561,-77.1585,3833366,779510
201703,114021,687760,1,1.51,"N","DORSEY",39.2019,-76.7505,3912114,7645030
201703,114021,687761,1,.59,"ENE","LA PLATA",38.5341,-76.9705,3832046,7658230
201703,114021,687762,1,1.19,"WSW","ROGERS FORGE",39.395,-76.6213,3923700,7637278
201703,114021,687763,1,1.21,"E","DUNDALK",39.2686,-76.4974,3916116,7629844
201703,114021,687764,1,.33,"WSW","UPPER MARLBORO",38.8176,-76.7554,3849056,7645324
201703,114021,687765,1,.61,"WSW","BEANTOWN",38.6175,-76.8908,3837050,7653448
201703,114021,687767,1,.7,"W","NEELSVILLE",39.2006,-77.2631,3912036,7715786
201703,114021,687769,1,.85,"ESE","CLARKSBURG",39.226,-77.265,3913560,7715900
201703,114021,687771,1,.31,"NNE","BERKSHIRE",38.8539,-76.9172,3851234,7655032
201703,114021,687773,1,1.98,"ESE","COLLINGTON",38.9581,-76.7364,3857486,7644184
201703,114021,687777,1,.84,"SW","DODGE PARK",38.91,-76.889,3854600,7653340
201703,114021,687780,1,.66,"NNW","RIVERDALE",38.9592,-76.9534,3857552,7657204
201703,114021,687781,1,.53,"E","FORESTVILLE",38.8313,-76.8703,3849878,7652218
201703,114022,687782,1,2.5,"ENE","DURGON",38.9984,-79.01,3859904,79600
201703,114022,687783,1,.51,"WSW","PETERSBURG",38.9963,-79.1282,3859778,797692
201703,114022,687784,1,.64,"NNW","KEARNEYSVILLE",39.3881,-77.8858,3923286,7753148
201703,114022,687785,1,.61,"SE","BAKERTON",39.3628,-77.7633,3921768,7745798
201703,114022,687786,1,.87,"NW","HISER",38.9801,-79.1298,3858806,797788
201703,114023,687787,1,1.75,"N","US CAPITOL",38.9051,-77.0162,3854306,77972
201703,114023,687788,1,.44,"WSW","GEORGETOWN",38.9171,-77.0572,3855026,773432
201703,114023,687789,1,1.85,"WSW","GEORGETOWN",38.9059,-77.0793,3854354,774758
201703,114023,687790,1,1.01,"E","BOLLING AFB",38.8472,-77.0015,3850832,7790
201703,114023,687791,1,.81,"ESE","US CAPITOL",38.874,-77.007,3852440,77420
201703,114035,682970,1,1.63,"SW","SUMMIT",36.2311,-81.4375,3613866,8126250
201703,114035,682972,1,.89,"SW","WHITE PLAINS",36.4405,-80.6408,3626430,8038448
201703,114035,682973,1,2.87,"E","MT AIRY SURRY CO ARP",36.4424,-80.4993,3626544,8029958
201703,114035,682976,1,1.43,"NNE","MT AIRY SURRY CO ARP",36.4692,-80.5407,3628152,8032442
201703,114035,682977,1,1.9,"SSW","KNOTVILLE",36.1946,-81.0932,3611676,815592
201703,114035,682978,1,.18,"S","TRAPHILL",36.3474,-81.0295,3620844,811770
201703,114035,682981,1,1.72,"NNE","RONDA",36.2536,-80.9198,3615216,8055188
201703,114037,682986,1,3.35,"W","HENRY",36.822,-80.0398,3649320,802388
201703,114037,682987,1,3.4,"ENE","MT LAUREL",36.8841,-78.7111,3653046,7842666
201703,114037,682988,1,3.78,"SSE","MOSSINGFORD",36.9228,-78.5956,3655368,7835736
201703,114043,683026,1,5.86,"ESE","HALLANDALE BEACH",25.955,-80.04,2557300,802400
201703,114043,683027,1,6.26,"E","MIAMI BEACH",25.81,-80.02,2548600,801200
201703,114044,683028,1,8.58,"SE","HALLANDALE BEACH",25.93,-80.006,2555800,80360
201702,112953,674900,1,3.09,"E","STERLING",41.8,-89.64,4148000,8938400
201702,112953,674901,1,.52,"E","STERLING",41.8,-89.69,4148000,8941400
201702,112953,674902,1,.86,"SW","WARREN",42.49,-89.99,4229400,8959400
201702,112953,674903,1,.52,"W","KEITHSBURG",41.1,-90.94,416000,9056400
201702,112953,674904,1,.52,"E","GALVA",41.17,-90.04,4110200,902400
201702,112953,674905,1,0,"N","LA MOILLE",41.53,-89.28,4131800,8916800
201702,112953,674906,1,2.18,"WSW","ANDALUSIA",41.42,-90.76,4125200,9045600
201702,112953,674907,1,2.59,"SE","PREEMPTION",41.29,-90.55,4117400,9033000
201702,112953,674908,1,0,"N","OSCO",41.35,-90.28,4121000,9016800
201702,112953,674909,1,0,"N","OSCO",41.35,-90.28,4121000,9016800
201702,112953,674910,1,2.08,"NW","TISKILWA",41.32,-89.55,4119200,8933000
201702,112953,674911,1,.95,"SW","SHERRARD",41.3099,-90.5126,4118594,9030756
201702,112953,674943,1,2.35,"WSW","CHERRY",41.4151,-89.2608,4124906,8915648
201702,112953,674943,2,.49,"SSE","CHERRY",41.4233,-89.2171,4125398,8913026
201702,112953,674944,1,2.64,"ESE","COLETA",41.8883,-89.7512,4153298,8945072
201702,112953,674944,2,2.01,"NW","PENROSE",41.8971,-89.7016,4153826,8942096
201702,112953,674945,1,4.31,"SW","MILO",41.156,-89.6386,419360,8938316
201702,112953,674945,2,3.79,"SW","MILO",41.1606,-89.6307,419636,8937842
201702,112955,674912,1,2.07,"S","LOW MOOR",41.79,-90.28,4147400,9016800
201702,112955,674913,1,1.03,"E","UNIVERSITY HGTS",41.65,-91.55,4139000,9133000
201702,112955,674914,1,3.17,"ESE","IOWA CITY",41.66,-91.49,4139600,9129400
201702,112955,674915,1,.86,"SE","IOWA CITY",41.66,-91.54,4139600,9132400
201702,112955,674916,1,.86,"SE","IOWA CITY",41.66,-91.54,4139600,9132400
201702,112955,674917,1,.86,"SE","IOWA CITY",41.66,-91.54,4139600,9132400
201702,112955,674918,1,1.24,"SE","PARKVIEW",41.69,-90.56,4141400,9033600
201702,112955,674919,1,2.14,"SSW","OASIS",41.67,-91.39,4140200,9123400
201702,112955,674920,1,3.31,"SW","MC CAUSLAND",41.74,-90.45,4144400,9027000
201702,112955,674921,1,1.38,"N","CLINTON",41.85,-90.2,4151000,9012000
201702,112955,674922,1,2.59,"SE","LOW MOOR",41.79,-90.25,4147400,9015000
201702,112955,674923,1,.86,"SE","WEST LIBERTY",41.57,-91.26,4134200,9115600
201702,112955,674924,1,2.31,"SSE","LOW MOOR",41.79,-90.26,4147400,9015600
201702,112955,674925,1,2.31,"SSE","LOW MOOR",41.79,-90.26,4147400,9015600
201702,112955,674926,1,.86,"SW","KESWICK",41.44,-92.24,4126400,9214400
201702,112955,674927,1,.86,"SE","NORTH LIBERTY",41.74,-91.61,4144400,9136600
201702,112955,674928,1,.86,"SE","IOWA CITY",41.66,-91.54,4139600,9132400
201702,112955,674929,1,2.07,"E","NORTH ENGLISH",41.52,-92.04,4131200,922400
201702,112955,674930,1,1.48,"NNE","HILLS",41.57,-91.54,4134200,9132400
201702,112955,674931,1,1.03,"E","HILLS",41.55,-91.53,4133000,9131800
201702,112955,674932,1,2.14,"SSE","IOWA CITY MUNI ARPT",41.6,-91.54,4136000,9132400
201702,112955,674933,1,2.93,"SE","SPRINGDALE",41.64,-91.23,4138400,9113800
201702,112955,674934,1,.69,"S","DIXON",41.74,-90.78,4144400,9046800
